Title,Ingredients,Steps,URL
Sambel tempe kering,1 papan Tempe  yg ukuran 20cm--8 buah Cabe rawit  (boleh ditambah atau dikurang)--10 butir Bawang merah--5 butir Bawang putih--2 batang Sereh  potong tipis2--sedikit Kaldu jamur + kaldu ayam--Garam--Gula pasir--,"Hancurkan bawang merah,bawang putih,cabe rawit,sereh dengan food procesor.jgn pake blender biar gak terlalu lembut.--Siapkan penggorengan dengan sedikit minyak utk menumis bumbu yg sudah halus.Masukkan bumbu halus dan Tambahkan kaldu jamur dan ayam.Api kecil aja yah.Sambil diaduk sesekali kita potong2 tempe agar bisa dihancurkan dengan food procesor jg.Kl saya sampe hancur.boleh kok kl mau gak hancur.--Setelah itu masukkan tempe.Gak perlu nunggu bumbu matang.masukin aja tambahin minyak sampe tempe dan bumbu terendam.Rubah api dari api kecil ke api sedang.aduk terus sampai warnanya kecoklatan ya.Letakkan disaringan penggorengan lalu tekan2 agar minyak hilang.Siap sajikan--",/id/resep/4057591-sambel-tempe-kering
Tahu walek,Adonan/isian:--1/2 kg  ayam digiling--secukupnya tepung terigu--secukupnya garam--secukupnya merica bubuk--Minyak banyak untuk menggoreng--Tahu kopong/ tahu yang sudah digoreng--,"Potong tahu menjadi dua, lalu balik sehingga bagian dalam tahu menjadi luar tahu--Isi tahu dengan adonan tadi--Goreng tahu kedalam minyak yang banyak, jika sudah kecoklatan angkat dan sajikan bersama sauce atau sesuai selera. Selamat Mencoba bundd:)--",/id/resep/4236984-tahu-walek
Sayap ayam crispy ala2,6 potong sayap ayam (bagi 2)--4 siung bawang putih (dihaluskan)--secukupnya Garam--secukupnya Merica--Secukupnya penyedap rasa--1 butir telur--Bumbu pelapis :--5 sdm tepung terigu--2 sdm tepung maizena--,"Lumuri sayap ayam dengan bawang putih halus, garam, merica, dan bumbu penyedap. Campur dengan rata. Diamkan selama beberapa jam supaya bumbu meresap. Lebih enak lagi kalo semalaman--Jika sudah akan dmasak, lumuri dengan telur. Lalu balur ke bahan pelapis. Cubit2 ayamnya supaya tepung bisa menempel--Goreng hingga matang dan kecoklatan. Sajikan--",/id/resep/4459332-sayap-ayam-crispy-ala2
Ayam Bakar Pedas Manis,500 gram Ayam Potong--10 siung Bawang Merah--5 siung Bawang Putih--20 biji Cabe Rawit--4 biji Cabe Besar--1/2 sdm Kemiri--1/2 sdt Ketumbar--Sedikit Merica--Seruas Kunyit--Seruas Laos--Sedikit Jahe--Seruas Kencur--Minyak secukupnya utk menumis bumbu--Kecap Bango--Garam--Penyedap Rasa--3 helai Daun Jeruk--,"Rebus semua ayam potong
Haluskan semua bahan kecuali minyak, kecap bango dan daun jeruk--Setelah itu siapkan wajan, beri sedikit minyak, masukkan bumbu yg sudah dihaluskan tambahkan Garam, Gula Putih, Penyedap Rasa dan Daun Jeruk--Tumis hingga bumbu mengental tambahkan minyak sedikit apabila bumbu belum kunjung mengental
Tes rasa lalu matikan kompor--Siapkan alat utk memanggang--Siapkan Kecap Bango dimangkuk kecil
Ambil ayam taruh dipanggangan olesi ayam dengan kecap bango nyalakan api sedang 
Bolak balikan panggangan hingga ayam rata terbakar, matikan kompor 
Lalu oles bumbu yg sudah ditumis matang
Nyalakan api sedang bakar lagi
Bolak balikan panggangan hingga bumbu meresap
Angkat tiriskan dipiring saji--Lakukan hingga ayam habis
Selesaii..--",/id/resep/4392853-ayam-bakar-pedas-manis
Tempe Bacem,"Bahan Utama--1 papan tempe potong sesuai selera--Bahan halus--Bawang merah 5 siung, 5 siung bawang putih--2 butir Kemiri--1 sdt Ketumbar--Bahan Tambahan : Kecap manis 1 sdm, gula merah 1 SDM--Air--secukupnya Garam--bila suka Penyedap--","Langkah : Tumis bumbu halus hingga wangi, masukkan tempe, tambahkan air, kecap, dan gula merah, garam, dan penyedap rasa bila suka, tes rasa tunggu sampai air menyusut. Tempe bacem siap disajikan--",/id/resep/4351269-tempe-bacem
Tumis Ikan Kembung,5 Ikan kembung gepeng--6 siung Bawang merah--1 siung Bawang putih--1 Bawang bombai--5 Cabai rawit--10 Cabai hijau besar--1 Tomat--Bumbu racik ikan--,"Cuci bersih ikan kemudian lumuri dengan bumbu racik ikan goreng, tunggu beberapa menit kemudian goreng ikan hingga garing--Potong semua bumbu tumisan--Siapkan minyak panas untuk menumis, kemudian masukan bawang merah, bawang putih, dan bawang bombai tumis hingga harum--Masukan cabai rawit cabai hijau, tumis hingga layu--Masukan tomat kemudian masak sebentar--Letakan ikan kembung di piring saji kemudian siran dengan bumbu yang sudah di tumis--Ikan siap disajikan :)--",/id/resep/4251179-tumis-ikan-kembung
Grilled chicken breast,"1/2 potong dada ayam fillet--Secukupnya bawang bombay iris memanjang--Secukupnya paprika merah iris memanjang--1 siung bwg putih cincang--Secukupnya keju melted--1/2 sdt garam,--Secukupnya lada--Minyak sayur / olive--Hiasan:--1 lbr selada--5 bh tomat kecil--","Belah2 dada ayam (tp jgn samlai putus)--Beri garam, merica, saya tmbh bubuk paprika, dan bawang putih cincang diamkan 15mnt--Selipkan bawang bombay, paprika dan keju di tiap belahan--Panaskan oven 200 derajat, beri minyak pada alas dan potongan ayam, panggang slama 20 menit--Hias piring dg selada dan tomat, bs tmbh kentang jika mau..lalu letakan dada ayam di tengah..--Grilled chicken siap disajikan--",/id/resep/4467537-grilled-chicken-breast
Ikan patin goreng tepung saos pedas,Bahan utama :--1/2 kg ikan patin bisa tambah udang tepung--Tepung terigu (sajiku instan)--Saos tiram--1 buah Telur--Bumbu :--Saos merk belibis--1 buah wortel--Bawang bombay--Tomat--1 tangkai daun bawang--3 biji Cabe rawit--2 biji Cabe merah besar--secukupnya Garam dan gula----,"Cuci ikan patin sayang potong jadi 2.--Pertama telur kocok terlebih dahulu.ikan dimasukkan kedalam tepung lalu celupkan ke telur dan masukkan lagi ke tepung.--Lalu panaskan minyak goreng.dan masukkan ikan yang sudah dilumuri tepung.--Ini hasil goreng ikan patinnya.--Siapkan saosnya, Bawang bombay,cabe rawit dan merah di iris tipis. Wortel,daun bawang dan tomat sama di iris.--Lalu panaskan dikit minyak goreng,setelah itu masukkan bawang bombay sampai matang.masukkan cabe dan terakhir wortel dan daun bawang (jangan terlalu matang).secukupnya garam dan gula lalu kasih setengah gelas air putih.biarkan sampe mendidih. Cicipi rasa.----Dan ini hasilnya jadi--",/id/resep/4044865-ikan-patin-goreng-tepung-saos-pedas
Rawon daging sapi,"1/2 kg :daging sapi 250 gr, tetelan 250 gr--Bumbu yg dihaluskan:--5 buah kluwek yg masih baru--5 siung bawang merah--3 siung bawang putih--3 buah kemiri--secukupnya Asam jawa--2 lembar Daun jeruk--2 lembar daun salam--1 ruas lengkuas keprek--1 ruas jahe keprek--secukupnya Air--Pelengkap:--Daun bawang--Kecambah (saya tdk dapat,jadi pakai toge)--Tempe goreng--Telur asin--","Rebus daging sampe empuk, klo saya buang airnya ganti dgn yg baru--Haluskan bumbu, sebagian bawang merah diiris,goreng utk setengah matang,tumis bersama bumbu halus, jahe keprek,lengkuas keprek--Masukkan bumbu halus kedalam kuah daging--Masukkan daun daunan,masak hingga meresap--Tambahkan garam dan penyedap, cek rasa--Sajikan rawon selagi hangat bersama kecambah, daun bawang,tempe goreng dan telur asin--",/id/resep/4351919-rawon-daging-sapi
Crispy Fried Shrimp with Salted Eggs (Udang Telur Asin),"15 pcs Udang (pakaikan garam+jeruk nipis, diamkan 30 menit)--3 butir Bawang putih--1 batang Daun bawang--3 butir Telur asin (hancurkan, mix dgn 2 kaldu ayam +air hangat)--secukupnya Minyak +Mentega blue band----Bahan Pencelup :--3 Telur (putihnya saja)--3 sdm Tepung terigu segitiga biru--3 sdm Tepung KFC Sasa / Tepung tapioka/beras rosebrand--1 sdm Tepung maizena--1/2 sdt Baking soda--secukupnya Garam +lada--","Goreng udang yang telah dicelupkan ke dalam adonan pencelup sampai kuning keemasan--Tumis bawang putih & daun bawang dgn minyak +blue band sampai harum, masukkan telur asin--Masukkan udang, aduk rata, sajikan.--",/id/resep/3821972-crispy-fried-shrimp-with-salted-eggs-udang-telur-asin
Sop Iga Kambing,"Bahan :--750 gr Iga Kambing (aku campur sama dagingnya), potong2--secukupnya Garam--4 lembar Daun Jambu Biji--3 sdm Air Cuka--2 batang Daun Bawang, iris tipis 2 cm--2 buah Tomat, potong dadu--4 cm Kayu Manis--4 butir Cengkeh--1 ruas Jahe, geprek--Secukupnya Penyedap Rasa--Secukupnya Gula--Sedikit Minyak Goreng untuk menumis bumbu halus--Bumbu Halus :--10 siung Bawang Merah--4 siung Bawang Putih--3 buah Cabai Merah (tergantung selera suka pedes atau ga)--1 sdt Merica (optional)--Pelengkap :--2 batang Seledri, Iris Halus--2 sdm Bawang Goreng--Jeruk Nipis, Kecap, Sambal Cabe--","Rebus sampai mendidih, iga kambing bersama daun jambu biji dan air cuka serta garam, agar daging empuk dan tidak berbau.. Setelah mendidih, kecilkan api, tutup panci tidak rapat, setelah daging empuk, angkat daging.. Bersihkan daging menggunakan air bersih..--Rebus kembali daging di air kurang lebih 1liter (tergantung mau kuahnya banyak atau tidak)..--Tumis bumbu halus, masukkan kayu manis, cengkeh, dan jahe.. Masak hingga aromanya keluar.. Masukkan bumbu tumis ke dalam panci berisi daging..--Teruskan rebus hingga mendidih, masukkan garam, gula, penyedap rasa.. Sambil d rasa ya bunda, apakah rasanya sudah pas atau belum..--Masukkan daun bawang dan tomat, masak sebentar.. Angkat..--Sajikan dengan irisan seledri dan taburan bawang goreng..--Bisa di makan menggunakan nasi ataupun ketupat/lontong nasi ya.. Sesuai selera..--NOTE : Iga dan daging kambing yg di siapkan (di sembelih atau di beli), jangan langsung di bersihkan dg air.. Langsung saja di rebus dg daun jambu dan air cuka.. Tujuannya mengurangi bau daging kambing.. Setelah di rebus baru di bersihkan dan di olah..--",/id/resep/3794713-sop-iga-kambing
Udang pete tahu masak tauco,1 buah tahu cina potong 2 lalu potong 5 jadi ada 10 potong tahu--2 papan pete kupas--1/4 kg udang kupas--1 buah tomat diiris bagi 6--1 buah cabe merah besar potong miring--1 buah cabe hijau besar potong miring--1 sendok makan tauco medan--1 sendok makan saus tiram--1 ruas jari jahe digeprek--2 siung bawang putih iris--2 siung bawang merah iris--1/2 bagian bawang bombay iris--1 sendok makan kecap manis--1 sendok teh kecap ikan--1/2 sendok teh minyak wijen--Garam--Gula--Kaldu jamur--Air--Tepung maizena untuk pengental--Minyak sayur untuk menumis--,"Masukan ke dalam minyak sayur : minyak wijen, bawang putih, bawang bombay, bawang merah, jahe, cabe merah dan hijau.. Tumis hingga layu--Masukkan udang tomat dan petai... Tumis sebentar hingga udang berubah warna--Masukan air secukup nya..--Lalu masukkan kecap ikan, saos tiram,kecap manis, tauco, gula, garam, kaldu...--Test rasa--Masukkan tahu--Terakhir beri pengental dari tepung maizena...--Jadi deh... Tinggal dimakan 😂😂 kalo mau pedas pakai cabe keriting aja ya... 😁😁--",/id/resep/4373035-udang-pete-tahu-masak-tauco
Sosis Udang,"250 gr udang kupas--200 gr tepung terigu--200 gr tepung sagu--1 gelas air--2 butir telur--4 butir bawang putih--Secukupnya garam, merica bubuk, gula--","Blender bawang, udang, air, telur, merica, garam dan gula.. setelah halus campurkan dgn tepung terigu dan tepung sagu aduk rata.. cetak dgn cara memasukan pada plastik es dan ikat.. kemudian rebus hingga matang.. angkat tiriskan..--Penyajian bs di goreng dengan telur atau lgsg di goreng jg bs.. di cocol di sambel kecap / saus sambal tambah enak... 😊--",/id/resep/4453393-sosis-udang
Siomay ayam,500 gr ayam cincang--400 gr sagu--2 telur ayam utuh--1 sdt bawang putih bubuk--1 gelas belimbing air es--1 sdt garam--3 sdm gula--1/2 sdt lada--sedikit Es batu--Kulit pangsit--Kaldu bubuk--1 sdt minyak goreng--,Ayam giling dicampur dengan telur aduk rata--Tambah kan bumbu garam gula lada dan kaldu bubuk--Tambahkan air es sdikit--Campur sagu sedikit demi sedikit--Kasih esbatu dan air biar menyatu--Tambah minyak 1sdt biar licin sebelum di cetak dengan pangsit--Kukus--Sekitar 15 menit----,/id/resep/4361715-siomay-ayam
Ikan udang masak senggang,"3 ekor ikan yg sudah bersih--1/2 kg udang yg sudah bersih--1/2 tomat potong segi--1/4 kunyit--1/4 jahe--Merica bubuk--sesuai selera Bawang merah,cabe dan bawang putih--1 buah Jeruk nipis----","Iris bawang merah,bawang putih dan cabe belah dua,potong dadu jahe--Tumis smw bahan diatas hingga wangi,kemudian masukkn air yg sdh dicampur dg perasan jeruk nipis, aduk2 smpai mendidih kemudian tmbahkan penyedap rasa (sesuai selera). Kemudian masukkan ikan dn udang, tutup dn tunggu 10 menit.--",/id/resep/4029901-ikan-udang-masak-senggang
Martabak Tahu ala Those,"10 lembar kulit lumpia--5 kotak tahu putih, cuci bersih--2 batang daun bawang, cuci dan potong-potong--Secukupnya garam /royco--1 butir telur ayam, kocok lepas--Secukupnya minyak goreng--","Hancurkan tahu, tapi jangan sampai lembut sekali. Campur dengan potongan daun bawang. Kocokan telur tadi, bumbui dengan garam /royco, kemudian campurkan ke dalam adonan tahu dan daun bawang tadi. Aduk rata--Siapkan 1 lembar kulit lumpia, ambil 2 sendok adonan tahu dan taruh diatas lembaran kulit lumpia--Lipat menjadi kotak. Lakukan sampai kulit dan adonan tahu habis. Bisa disimpan di wadah tertutup, masukkan ke dalam freezer apabila tidak mau langsung digoreng--Panaskan minyak goreng, masukkan martabak isi tahu ke dalam penggorengan. Goreng sampai keemasan dan kering. Angkat dan tiriskan--Sajikan hangat dengan cabai rawit hijau atau cocolan sambal kecap, sesuai selera saja. Santap dengan nasi putih juga bisa, itu kalau saya 😂😂😂--",/id/resep/4316072-martabak-tahu-ala-those
Pempek Dos dengan kaldu udang (gurih lembut) 😍😋,Bahan untuk biang :--400 ml air kaldu udang (rebus air dengan secukupnya udang segar)--200 gr terigu--Secukupnya garam gula--Kaldu bubuk (boleh skip)--Bahan adonan pempek :--3 btr telur kocok lepas--5 siung bawang putih haluskan--400 gr tepung tapioka--,"Dalam wadah masukkan terigu, air kaldu udang, garam dan gula aduk rata.. nyalakan api, masak sambil di aduk aduk sampai menggumpal seperti bubur (api jangan terlalu besar bisa gosong), angkat..biarkan hangat--Pindahkan biang yang sudah tidak panas kedalam baskom. Dalam keadaan hangat tambahkan bawang putih, telur kocok dan kaldu bubuk..aduk rata menggunakan sendok kayu masukkan tepung tapioka sedikit demi sedikit aduk sampai rata--Adonan pempek dos siap di bentuk (saya bentuk pempek lenjer)--Rebus pempek dalam air yg mendidih sampai matang...angkat tiriskan. Saya suka pempek yg spt ini langsung dimakan dengan cuko enakk bgt😋--Yg digoreng juga enakkkk--",/id/resep/4409022-pempek-dos-dengan-kaldu-udang-gurih-lembut-%F0%9F%98%8D%F0%9F%98%8B
Sempol Ayam,"250 gr daging ayam giling--2 butir telur--2 sdm tepung tapioka--2 sdm tepung terigu--2 sdm saos tiram--2 sdt minyak wijen--1 batang daun bawang, iris tipis--Secukupnya garam & royco--Bumbu halus:--5 siung bawang putih--1 sdt lada butir--Bahan pelapis:--1 butir telur, kocok lepas--Secukupnya garam--Secukupnya tusukan sate--","Dalam satu wadah campur semua bahan dan bumbu halus aduk rata tes rasa yaa.--Basahi tangan dg minyak, lalu ambil sedikit adonan dan gulung lalu tusuk dg tusukan sate. Lakukan hingga adonan habis.--Setelah itu rebus adonan yg sudah ditusuk sampai adonan mengambang lalu angkat dan tiriskan.--Setelah itu celupkan di bahan pelapis dan goreng hingga golden brown. Siap dinikmati dengan cocolan saos sambal.--",/id/resep/4367333-sempol-ayam
Seblak kerupuk udang,"secukupnya Kerupuk udang ()--Bawang putih--Bawang merah--Cabe rawit--Cabe merah halus--Royco, garam, air--","Tumis cabe merah halus--Lalu masukan bawang putih, bawang merah, cabe rawit yg sudah di iris--Masukan air secukupnya berikan royco dan garam sesuai selera tunggu sampai mendidih--Setelah mendidih masukan kerupuk udang secukupnya--Tunggu hingga kerupuk berubah menjadi kenyal--Jika kuah nya kering boleh ditambah air sedikit, kuah akan tetap mengental--Siap di sajikanvm--",/id/resep/3898792-seblak-kerupuk-udang
Nasi Briyani Cinta,500 gram daging kambing--3.5 cup kecil Beras lokal--Bumbu -bumbu :--2 sdt Jinten--1/2 buah Bawang bombay--4 siung Bawang putih--5 cm Jahe--1 buah Sereh--1/2 buah Tomat--1 biji Cabe merah--2 sdt Kunyit bubuk--1 sdt Kapulaga bubuk--1/2 sdt Merica bubuk--5 butir Cengkeh bubuk--Bunga Lawang 4 buah--1 sdt Ketumbar bubuk--1 buah Kayu manis--secukupnya Air--3 sdt Garam--2 sdm Mentega--,"Bismillah--Bersihkan daging kambing. Beri jahe geprek,garam rebus di panci presto kurang lebih 1/2 jam--Siapkan beras.rendam 20 menit dlm air--Tumis bawang bombay dan bawang putih dengan mentega.Masukan daging hingga wangi.Masukan beras masukan semua bumbu aduk rata--Masukkan semua bahan ke dalam rice cooker.Beri air kaldu hingga setengah jari.Tunggu hingga matang--Doa lagi dan tralaaaaaaa jadi deh nasi briyani cintanya 😋😙😙--",/id/resep/3277465-nasi-briyani-cinta
Sop Daging Kambing Kuah Bening #kitaberbagi,200 gr daging kambing dan tulang kambing--bumbu halus :--5 siung bawang putih--10 siung bawang merah--1/2 sdt lada--1/2 butir biji pala--rempah-rempah :--2 butir kapulaga--1 buah kayu manis--2 butir cengkeh--2 butir kembang lawang--1 buah lemon--2 kotak kaldu sapi maggi--1 ruas jahe geprek--potong besar daun bawang di--potong dadu tomat di--garam--gula--bawang goreng--emping--,"Lumuri daging dan tulang dengan air lemon, diamkan selama 2 jam.--Cuci bersih daging dan tulang, rebus hingga mendidih dan kotoran terangkat. Buang air rebusan, cuci kembali daging lalu rebus kembali dengan 500ml air dengan api sedang sampai mendidih kemudian tambahkan rempah-rempah.--Tumis bumbu halus dan jahe hingga harum kemudian masukan dalam rebusan daging. Masak hingga daging empuk.--Tambahkan daun bawang, rebus sebentar kemudian angkat.--Sajikan sop daging kambing dengan taburan bawang goreng, emping melinjo, dan irisan tomat.--",/id/resep/3299456-sop-daging-kambing-kuah-bening-kitaberbagi
Sup Iga Sapi,"600 gr Iga sapi - dicuci bersih (sy sekilo)--2 batang Daun bawang - diiris2--4 batang Seledri - diiris2--4 siung Bawang putih - diiris2 (sy 8)--1 buah Tomat merah - diiris2 (sy 2 yg besar)--1 siung Bawang bombay - diiris2 (tambahan sy)--3 buah Wortel - dipotong2--Secukupnya Air mineral utk kuah (sy 2 L)--Secukupnya Pala (sy pakai yg biji diiris halus)--Secukupnya Lada bubuk, Garam, dan Gula pasir--Secukupnya Kaldu bubuk (sy ga pakai)--","Iga sapi + garam sedikit + air direbus sampai iga empuk. Dibuang bagian busanya. Sy rebus hampir 2 jam. Begitu mendidih api dikecilkan (tetap ditutup).--Sembari merebus iga. Bawang bombay + bawang putih ditumis sampai harum dan layu. Lalu dimasukkan ke dalam panci iga + pala + lada + garam + gula.--Ditambahkan wortel, ditunggu 5 menit. Menyusul tomat, daun bawang + seledri. Dikoreksi rasa. Api dimatikan.--",/id/resep/3769906-sup-iga-sapi
Gulai Ikan Sembilang,"1 kg ikan sembilang, potong2 bersihkan--100 gram kacang panjang, potong--1 buah lengkuas, geprek--1 lbr daun kunyit, ikat simpul--3 lbr daun jeruk--2 lbr daun salam--1 btg serai, geprek--800 ml santan dr 1/2 btr kelapa--2 bh asam kandis--Bumbu halus:--sesuai selera Cabe merah keriting,--8 siung bawang merah--4 siung bawang putih--2 btr kemiri--1 ruas jahe--1 ruas kunyit--secukupnya Garam dan gula--","Marinasi ikan dg jeruk nipis, diamkan 15 mnt, cuci lg agar hilang bau amisnya--Panaskan minyak, tumis bumbu halus daun2, sereh hingga wangi, tuangkan santan dan lengkuas, masak hingga mendidih sambil diaduk agar santan tdk pecah--Masukkan ikan sembilang, asam kandis, garam dan gula, masak hingga ikan matang, tambahkan kacang panjang, tes rasa, jgn terlalu sering diaduk agar ikan tdk hancur--Angkat dan sajikan--",/id/resep/4275465-gulai-ikan-sembilang
